source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,l,b,teff_val,a_g_val
1995007258115352064,359.1682491367763,0.11651820030382447,56.51287804016815,0.08376620712111128,0.20733701219501458,0.15809845028436748,18.176819,1.0967426,,,NOT_AVAILABLE,115.39242937569136,-5.5550755271759416,,
1995008941738093312,359.2526243242553,0.193035336351627,56.565075938977415,0.16816059279101497,-0.2652754287155808,0.275368648333723,16.887962,1.0739975,,,NOT_AVAILABLE,115.4491821105574,-5.513868805909731,5107.39,
1994988776876556672,358.97659843286806,0.08404246274341089,56.60081327655536,0.07751187994045637,0.9480766246203375,0.12754489108783848,17.909294,1.9228649,,,NOT_AVAILABLE,115.30758074054036,-5.446654407947086,,
1995009182266248576,359.3130252548119,0.15117444177294295,56.59978252667467,0.11025821400662543,0.30434469770219114,0.2048302330829833,18.492188,1.1522331,,,NOT_AVAILABLE,115.489174787378,-5.486917207366471,,
1994997057574597376,359.26032544691697,0.09714619417966323,56.52314273710713,0.08554780255813803,-0.03550045634400288,0.13107337599720278,17.918774,1.1713028,,,NOT_AVAILABLE,115.44449235887771,-5.555757101086809,,
1995007945310243072,359.11212306550846,0.1367707609345877,56.540477570068695,0.09855298270057825,0.19359509887897514,0.17660190416389143,18.371912,1.328558,,,NOT_AVAILABLE,115.36791563417266,-5.521539016034162,,
1995005643203809408,359.76997401514683,0.16413465385726725,56.7164410722702,0.10446389443885307,-0.48956841904238685,0.18333953781132872,18.276928,1.2681484,,,NOT_AVAILABLE,115.76019783292307,-5.424484331179635,,
1994988742516818432,358.9689513734254,0.032084132998736394,56.59825440701279,0.03032231500264342,0.34752128523439907,0.04836349106533748,16.091063,1.1418381,,,NOT_AVAILABLE,115.30289897852329,-5.44825042793175,4887.035,
1995004234454395136,359.6844256900535,0.11018390940610723,56.68795551396774,0.08645151989943153,0.5134996322694049,0.14541549947784504,18.016615,1.5634861,,,NOT_AVAILABLE,115.70819200511286,-5.4428365960477425,,
1995003551565107712,359.6214218667805,0.11085650868023261,56.63908217338803,0.10189064414995028,0.53679373309005,0.16095201090753228,17.409187,1.2302208,,,NOT_AVAILABLE,115.66411499519315,-5.483607363688925,,
1995009495799817344,359.3762764410127,0.01713332110507446,56.6060106478884,0.014616414679997596,0.4656168715003846,0.024096378624017364,13.900918,0.98776436,,,NOT_AVAILABLE,115.5246862800725,-5.488101168872179,5334.0,
1995004097017515776,359.74888621205747,0.021905116951734492,56.69213584778135,0.019335556675388228,0.38606826319309306,0.028824793099534035,12.91773,1.4983892,-35.783837914043275,1.0000221123999915,NOT_AVAILABLE,115.7438632329411,-5.445939654262171,4513.3335,0.4513
1995009152202433536,359.27660201008337,0.060473326786113724,56.58349676303914,0.056542452376807606,0.41365655840986726,0.08666306226631898,17.27451,1.1943913,,,NOT_AVAILABLE,115.46604458854524,-5.498635319311928,,
1995002967449599232,359.70634434469684,0.05448749398354135,56.62182500590354,0.04681109439129648,0.17270255546611937,0.07601111632459157,16.98789,1.0183887,,,NOT_AVAILABLE,115.70651498517816,-5.51003494265022,5218.5,
1994988776876557440,358.9740796334928,0.06277410002936148,56.597743215959945,0.05479446166083045,0.4499997301658929,0.09754267008632694,17.17278,1.2165298,,,NOT_AVAILABLE,115.30555869234752,-5.449355527091152,,
1994995580105413888,359.22329367560314,0.013766883176050864,56.51361176912568,0.01263624739161,1.3539027188307726,0.019580640268474118,13.466405,0.8459959,,,NOT_AVAILABLE,115.42241055422811,-5.560773467539458,5780.25,0.47
